date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month,ber_rating,bedrooms,bathrooms,floor_area
06/03/2026,"91 LANNDALE LAWNS, TALLAGHT, DUBLIN 24",Dublin,D24A5R5,"€360,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"92 LANDSCAPE PARK, CHURCHTOWN, DUBLIN 14",Dublin,D14PK73,"€930,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"96 ST PETERS PLACE, ARKLOW, CO WICKLOW",Wicklow,Y14XW67,"€245,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"97 ASH HOUSE, SILVERBANKS, BALDOYLE",Dublin,D13CH5C,"€415,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"97 DODDER PARK ROAD, RATHFARNHAM, DUBLIN 14",Dublin,D14X466,"€905,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"97 FINGLAS PARK, FINGLAS, DUBLIN 11",Dublin,D11VH28,"€436,987.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"APARTMENT 6, BROOMFIELD, HOLLYCOURT  MIDLETON",Cork,P25KR98,"€263,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"Apartment, Ross House, Montpelier Avenue",Dublin,,"€279,221.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"APT 10, ARRANMORE, IFSC DUBLIN 1",Dublin,D01AX64,"€330,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"APT 115, SHORE CLUB, BEACH ROAD",Dublin,,"€528,634.36",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"APT 24, KENMARE HOUSE, NORTH GREAT GEORGES ST",Dublin,D01X950,"€445,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"APT 2, 4 CREIGHTON ST, DUBLIN 2",Dublin,D02VY18,"€385,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"APT 2, ROSEVIEW, THE ORCHARD",Kildare,W91EP4F,"€345,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"APT 4, DAWSON COURT, CROSS AVE",Dublin,A94YK07,"€510,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"APT 59 THE WAXWORKS, MAIN ST, ASHTOWN DUBLIN 15",Dublin,D15EK57,"€500,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"APT 8 BECKETT HALL, CARRICKMINES WOOD, BRENNANSTOWN ROAD",Dublin,D18XK33,"€630,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"APT. 15 NEWTOWN WALK, THE MEADOWS, KILL",Kildare,W91KC9Y,"€375,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"AVILA ROSSA, MONREAD, NAAS",Kildare,W91HP9K,"€500,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"BALLINASTOCKAN, VALLEYMOUNT, WICKLOW",Wicklow,W91P9V6,"€775,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"BALLYKELLY, NEW ROSS, WEXFORD",Wexford,Y34P899,"€230,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"BALLYVASKIN SOUTH, MILTOWN MALBAY, CO CLARE",Clare,V95D2R2,"€20,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"BRIDGE ST, BALLINROBE, MAYO",Mayo,F31T997,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"BROKAN, CLOGHAN PO, LIFFORD",Donegal,F93P234,"€135,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"BUSHFIELD, BELLEVUE, DELGANY",Wicklow,A123456,"€920,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"CAPELLA, LEMYBRIEN, CO WATERFORD",Waterford,X42VY31,"€270,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"CARRAIG GHEALA, LACKEEN    BLACKWATER BRIDGE, KILLARNEY",Kerry,V93NP98,"€727,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"CLADDAGH, DOONIVER, ACHILL",Mayo,,"€81,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"CLAR AOIBHINN, CLAREMORRIS, CO MAYO",Mayo,F12N504,"€266,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"CLONADRON, TAUGHMACONNELL, BALLINASLOE",Roscommon,H53T625,"€170,500.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"CLONBEALY, NEWPORT, CO TIPPERARY",Tipperary,,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"CLONEEN, CASTLECOMER, CO. KILKENNY",Kilkenny,R95YA0F,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"CLOONBOYGHER, CARRIGALLEN, CO LEITRIM",Leitrim,,"€52,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"COOLEEN, MOUNTAIN VIEW RD, BALLYBRACK",Dublin,A96RD98,"€780,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"CORNILLON, 13 KINCORA PARK, ENNIS",Clare,V95H31V,"€162,500.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"CROSSFINTAN HOUSE, CHURCHTOWN, BROADWAY",Wexford,Y35E9X2,"€325,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"DENS PLACE, THE LOTTS, KNOCKNAGOSHEL",Kerry,V92R2C5,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"DOOEGA, ACHILL, MAYO",Mayo,,"€315,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"DOONA, BALLYCROY, WESTPORT",Mayo,F28HX99,"€60,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"DRUMLANE, TULLYNHINERA, CASTLEBLANEY",Monaghan,A75R237,"€115,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"DUNDOAN, DOWNINGS, CO DONEGAL",Donegal,F92PW22,"€235,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"ELMON, MARINA PARK, VICTORIA RD",Cork,T12V6WT,"€870,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"FINURE, WHITEGATE, MIDLETON",Cork,P25DT10,"€412,500.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"FREEMOUNT, CHARLEVILLE, CORK",Cork,P56YT22,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"GLENCORBETT, KYLEMORE, COUNTY GALWAY",Galway,,"€100,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"GLENKEEN, MILFORD, CO DONEGAL",Donegal,F92C8K8,"€415,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"GORSE HILL, BALLYBRAHER, BALLYCOTTON",Cork,P25EH02,"€406,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"GORTNAGLOSS, TEMPLEGLANTINE, LIMERICK",Limerick,V94HP8W,"€90,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"HILLVIEW, TOURNAFULLA, NEWCASTLE WEST",Limerick,V42K825,"€225,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"HOUSE 1, SARSHILL, KILMORE",Wexford,Y35DE27,"€371,500.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"I LANGFIELD, DUBLIN ROAD, DUNDALK",Louth,A91EKX2,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"INBHEAR EOIN, ST FIONNANS RD, ACHILL ISLAND",Mayo,F28D271,"€305,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"IRISHTOWN, GORMANSTOWN, MEATH",Meath,K32X564,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"KERRY HOUSE, 69 KILBANE, CASTLETROY",Limerick,V94DP2N,"€630,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"KILBRIDE, THE BALLAGH, ENNISCORTHY",Wexford,Y21XW25,"€395,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"KILLULT, FALCARRAGH, DONEGAL",Donegal,F92V623,"€340,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"LADONIGAN, TUNNYDUFF, BAILIEBOROUGH",Cavan,A82FW08,"€88,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"LETTER, FAHAN, DONEGAL",Donegal,F93T2W5,"€25,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"MAGHERACAR, BUNDORAN, COUNTY DONEGAL",Donegal,F94WC83,"€75,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"MAIN STREET, SHANNONBRIDGE, VIA ATHLONE",Offaly,,"€89,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"MAIN ST, CASTLEREA, ROSCOMMON",Roscommon,F45E398,"€90,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"MAIN ST, FERBANE, OFFALY",Offaly,R42H6D6,"€400,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"MANDERLAY, STONEY BOREEN, MYRTLEVILLE",Cork,P43CR44,"€325,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"MONTICELLO, BROWNINGSTOWN PARK, DOUGLAS",Cork,T12HE0X,"€300,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"Moylough More, Moylough, Ballinasloe",Galway,,"€450,000.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"OAKLEY, TEMPLEHILL, CARRIGROHANE",Cork,T12DEC3,"€675,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"OLD KNOCKMAY, TOGHER, PORTLAOISE",Laois,R32KDN1,"€265,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"QUINALTAGH, DUNMORE, CO. GALWAY",Galway,H54EV57,"€172,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"RADHARC ARA, BALLYVALLEY, KILLALOE",Clare,V94DXK8,"€680,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"RED LODGE, NEWCASTLE RD, RATHCOOLE",Dublin,D24T201,"€700,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"RIVER ST, CLARA, OFFALY",Offaly,R35Y520,"€187,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"ROOSKEYBEG, CLAREMORRIS, CO MAYO",Mayo,F12YP90,"€135,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"THE ARCHES, CARRIGEEN HILL, CONNA",Cork,P51V9F3,"€415,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"THE MILL LANE, MORETTE EMO, PORTLAOISE",Laois,R32F5X5,"€750,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"THE MOUNT, 19 COOLGREANEY ROAD, ARKLOW",Wicklow,Y14WC56,"€489,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"TURLOUGH RD, CASTLEBAR, MAYO",Mayo,F23C942,"€367,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"UNIT 11 GLASAN STUDENT VILLAGE, BALLYBANE RD, MERVUE",Galway,H91WRF1,"€230,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"UNIT 6 GLASAN STUDENT VILLAGE, BALLYBANE ROAD, MERVUE",Galway,H91V4P6,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
06/03/2026,"WEST END, RATHMORE, KERRY",Kerry,P51H2H2,"€95,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
08/03/2026,"128 WEST AVE, PARKGATE, FRANKFIELD",Cork,T12DCF1,"€447,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"'CUAN 13 WHITEGATES, GLEBEMOUNT, CO WICLOW",Wicklow,A67WD51,"€592,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"1 CHAPEL LANE, SKERRIES, DUBLIN",Dublin,K34YP03,"€275,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"1 HILLSIDE, OLD MONASTERY RD, BOHERCROWE",Tipperary,E34WK00,"€225,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"1 NEW ST, SOUTH SQ, SNEEM",Kerry,V93WN90,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"1 OAK HOUSE, OAKBURY COURT, SERPENTINE AVE",Dublin,D04E735,"€560,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"1 THE GLEBE, ESKER LANE, LUCAN",Dublin,K78PY91,"€642,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"1 Turlough View, Bishops Lough, Bonnettstown Road",Kilkenny,R95FY7C,"€570,000.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"1 TYRCONNELL PARK, INCHICORE, DUBLIN 8",Dublin,D08TK6W,"€550,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"10 BALLYOWEN VIEW, BALLYOWEN PARK, LUCAN",Dublin,K78X6R2,"€490,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"10 Gilson Avenue, Oldcastle",Meath,,"€352,418.50",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"10 MELROSE AVE, FAIRVIEW, DUBLIN 3",Dublin,D03F9W3,"€700,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"100 RIVER VILLAGE, TUAM RD, WESTMEATH",Westmeath,N37H2T2,"€235,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"103 MERRION VILLAGE, BALLSBRIDGE, DUBLIN 4",Dublin,D04P642,"€581,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"107 KILLEGLAND HALL, ASHBOURNE, MEATH",Meath,A84KH76,"€272,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"10A HATTONS ALLEY, GREAT WILLIAM O BRIEN ST, CORK",Cork,T23HXP6,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"11 Bayly Hill, Bayly, Douglas",Cork,,"€506,607.93",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"11 WHITECHURCH PARK, BALLYBODEN, DUBLIN 16",Dublin,D16T1X7,"€526,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"12 BROOKFIELD, ANGLESEA ROAD, BALLSBRIDGE",Dublin,D04N763,"€565,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"129 Maolchnoc, Ballymoneen Road, GALWAY",Galway,,"€408,568.28",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"12A PRIORY SQ, DEAN ST, KILKENNY",Kilkenny,R95FF68,"€190,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"13 ST MOCHTA'S GLEN, COOLMINE LODGE, CLONSILLA",Dublin,D15F7P3,"€495,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"13 WATERSIDE LANE, STRANDHILL, SLIGO",Sligo,F91X9F7,"€525,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"14 ARDARA AVE, THE DONAGHIES, DONAGHMEDE DUBLIN 13",Dublin,D13X597,"€470,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"14 BUCKLEYS MEADOW, ROPE WALK, BLACKROCK",Cork,T12HEN3,"€380,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"14 Juniper, Sandwoood, Portlaoise",Laois,R32WPK0,"€440,527.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"14 NEWMARKET SQ, WARDS HILL, DUBLIN 8",Dublin,D08WK24,"€337,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"15 ALDERGROVE, HIGHFIELD WEST, COLLEGE ROAD",Cork,T12W2W2,"€485,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"15 The Grove, Pairc na Manach, Newbridge",Kildare,,"€356,828.19",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"155 MADEIRA OAKS, THE MOYNE, ENNISCORTHY",Wexford,Y21W5H0,"€230,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"16 BLUEBELL LANE, FORREST HILL  KILNAGLEARY, CARRIGALINE",Cork,P43K822,"€480,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"16 EVERGREEN WAY, WHITEBROOK, WHITEROCK HILL",Wexford,Y35E8C7,"€240,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"162 ROSEBERRY HILL, NEWBRIDGE, COUNTY KIILDARE",Kildare,W12A9W4,"€495,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"165 INCHICORE RD, DUBLIN 8, DUBLIN",Dublin,D08F7K3,"€395,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"17 ARCHERSLEAS, CALLAN ROAD, KILKENNY",Kilkenny,,"€493,392.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"17 GLEANN COILL CARRAWARDEAST, DROMCOLLOGHER, LIMERICK",Limerick,P56X031,"€290,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"17 SANDYCOVE VILLAS, OWENAHINCHA, CORK",Cork,P85W725,"€270,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"17 THE OLD DAIRY, BALLINACURRA, MIDLETON",Cork,P25V063,"€305,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"17 YORK COURT, YORK RD, DUN LAOGHAIRE",Dublin,A96W281,"€326,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"18  FR. FINN PARK, LOUTH, CO. LOUTH",Louth,A91NP64,"€90,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"18 Bayview, RED BARNS RD, Dundalk",Louth,,"€427,312.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"18 Meadowbank Court, Millers Glen, Swords",Dublin,,"€462,555.07",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"18 MOUNT EUSTACE PARK, TYRRELSTOWN, DUBLIN 15",Dublin,D15C4E4,"€400,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"19 ERRIGAL VIEW, MOUNTAIN TOP, LETTERKENNY",Donegal,F92NFY6,"€164,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"19 ST KEVINS GARDENS, DARTRY, DUBLIN 6",Dublin,D06P5Y4,"€525,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"19 THORNBERRY, MOUNTAIN TOP, LETTERKENNY",Donegal,F92WK3C,"€252,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"2 Bell Heather, Sandwood, Portlaoise",Laois,,"€440,528.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"2 Bishops Grove, Williamstown",Waterford,,"€682,819.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"2 ESKER MANOR, LUCAN, DUBLIN",Dublin,K78Y322,"€426,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"2 MARINA TERRACE, ALBERT RD, CORK",Cork,T12E3EC,"€352,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"2 THE GALLERY, LENABOY GARDENS, SALTHILL",Galway,H91CTP0,"€871,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"20 BRANDON RD, DRIMNAGH, DUBLIN",Dublin,D12H2P2,"€430,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"20 DANGAN HEIGHTS, NEWCASTLE, GALWAY",Galway,H91F2YN,"€650,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"20 LIFFEY CLOSE, LIFFEY VALLEY PARK, LUCAN",Dublin,K78HK83,"€340,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"20 RIDGEFORD, SANDYFORD RD, DUNDRUM DUBLIN 16",Dublin,D16YW40,"€444,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"20 The Elder, Pierce Park, Newbridge",Kildare,,"€376,651.98",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"21 CHURCHFIELDS, KENTSTOWN, NAVAN",Meath,C15H9D9,"€440,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"21 MARINERS COURT, BLACKROCK, DUNDALK",Louth,A91VF5H,"€343,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"22 BALDARA COURT, ASHBOURNE, CO MEATH",Meath,A84HK67,"€307,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"22 FOXWOOD DR, BALLEA WOODS, CARRIGALINE",Cork,P43KX28,"€433,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"22 THOMAS ST, DROGHEDA, LOUTH",Louth,A92X59F,"€385,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"229 BURNELL SQ, NORTHERN CROSS, MALIHIDE RD DUBLIN 17",Dublin,D17WN96,"€339,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"23 RATH FEILIM, TULLOW, CARLOW",Carlow,R93DX76,"€297,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"23 SILVERHILL, HERONS WOOD, CARRIGALINE",Cork,P43P732,"€505,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"23 SUMMERVILLE AVE, WATERFORD, WATERFORD",Waterford,X91EC9N,"€500,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"23 THE PRIMROSE, LIOS MOR, RATHBAWN ROAD",Mayo,,"€330,396.47",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"24 LISMORE RD, CRUMLIN, DUBLIN 12",Dublin,D12W7PD,"€368,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"24 MEADOWLANE, ROSCOMMON ROAD, ATHLONE",Roscommon,N37A6C8,"€285,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"24 POCOCKE UPPER, JOHNSWELL RD, KILKENNY",Kilkenny,R95X0D5,"€330,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"24 TIVOLI WOOD, TIVOLI, CORK CITY",Cork,T23YY82,"€390,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"25 Ross House, Block 2, Montpelier Avenue",Dublin,,"€374,449.54",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"25 SOMMERVILLE, REEVESWOOD, DOUGLAS RD",Cork,T12TX01,"€301,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"25 Upper Nangor Road, Kilcarbery Grange",Dublin,,"€384,932.16",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"27 DROIMNEACH, BWEENG, CO CORK",Cork,P51F3A0,"€325,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"27 HILLVIEW, KILMONEY RD UPPER, CARRIGALINE",Cork,P43E449,"€510,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"28 DRUMNIGH OAKS, PORTMARNOCK, CO. DUBLIN",Dublin,D13Y3YT,"€810,573.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"28 FERNHILL GATE, LEOPARDSTOWN ROAD, SANDYFORD",Dublin,,"€435,779.82",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"28 RIDGEWOOD, WHITEBARN, YOUGHAL",Cork,P36Y960,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"29 ASHE QUAY, FERMOY, CORK",Cork,P61HW83,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"29 Upper Nangor Road, Kilcarbery Grange",Dublin,,"€277,533.04",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"3 AN GALLAN NUA, LOUGHVILLE, LAHINCH ROAD",Clare,V95K6KN,"€330,397.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"3 THE PARK, CORK ROAD, CARRIGALINE",Cork,P43HT28,"€720,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"3 WOODHAVEN, BISHOPSTOWN, CORK",Cork,T12CF5K,"€340,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
09/03/2026,"30 Rathard Park, Longview, Ballyvolane",Cork,,"€398,370.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
